41001,-0.25342643481550076
41003,-0.5865086884029442
41005,-0.5121533610459128
41007,-0.5305920503958826
41009,-0.5262296392202876
41011,-0.5103666855431713
41013,-0.5135405694129536
41015,-0.5473313458820068
41017,-0.5543058817494507
41019,-0.623839398598283
41021,-0.08925473311999312
41023,-0.49807169183987765
41025,-0.3735918125583257
41027,-0.39223492828248036
41029,-0.5234838269679328
41031,-0.02056367635823896
41033,-0.5887136403753902
41035,-0.5386423287613644
41037,-0.19737604429575428
41039,-0.5493738693138005
41041,-0.4271920591508609
41043,-0.5663803931576448
41045,0.4956741289035405
41047,-0.37050443201460465
41049,0.19674704643085128
41051,-0.44483526015671054
41053,-0.5199020310714407
41055,-0.3891360311467029
41057,-0.5831557653428938
41059,0.0197865222160681
41061,-0.21797606607049688
41063,-0.4920209833577476
41065,-0.3762070044716153
41067,-0.5159078983276242
41069,0.26229723597702637
41071,-0.4934721818925579
33001,-0.5322022602041474
33003,-0.5752753649071662
33005,-0.5818076191628102
33007,-0.5231560470595116
33009,-0.6534231422336877
33011,-0.3578028316623477
33013,-0.5121705100429153
33015,-0.48370209764461836
33017,-0.511892255644751
33019,-0.6022286410049565
25001,-0.4494958507249078
25003,-0.5205461887048086
25005,-0.1586004809717113
25007,-0.4561323526115142
25009,-0.050670927971509065
25011,-0.5031144078356958
25013,-0.16055035810047225
25015,-0.4521974441409316
25017,-0.2790859806440322
25019,-0.3109572291564475
25021,-0.3541826300900238
25023,-0.2099646246821986
25025,-0.11361215052437804
25027,-0.23348661345198826
17001,0.08846734372844096
17003,0.0583831929733137
17005,0.10186356312615223
17007,0.33343796544420845
17009,0.2133750290484603
17011,0.060823073696429066
17013,-0.002975651669840269
17015,0.15693324119152008
17017,0.803173075648573
17019,-0.04673854470819053
17021,-0.05577366076170527
17023,-0.06330700455670256
17025,0.17889300703309033
17027,0.3263931562567059
17029,0.25628614631969227
17031,-0.06347799123192908
17033,0.061808839082251335
17035,-0.025668921158067813
17037,-0.09397387882593262
17039,-0.1793540130535495
17041,0.11777788958063902
17043,-0.062083348935012495
17045,0.45425519219103605
17047,0.0915123695315848
17049,0.3362142889428804
17051,0.2721819047624904
17053,-0.028100948489807865
17055,-0.06681271580532237
17057,-0.10181980111777994
17059,-0.06393047065889397
17061,0.18385809227307323
17063,-0.0707644973504005
17065,0.0585298859622006
17067,0.016323973269746644
17069,-0.01754922022468504
17071,-0.0027834408593995436
17073,-0.05369840454333737
17075,0.05105735895666235
17077,-0.09864639168287388
17079,0.26258323498921576
17081,0.0486508100135713
17083,0.06527574539294116
17085,-0.10454054643842958
17087,0.17583636180261167
17089,0.04798468190983207
17091,0.24117945815980546
17093,-0.09610272835913096
17095,0.004774082531999606
17097,-0.007183352922384243
17099,-0.07914500266096654
17101,0.1501088881874115
17103,0.049924499267452266
17105,-0.015103699550341326
17107,0.028213842622879275
17109,0.09210260973303654
17111,-0.173411662089244
17113,-0.11794945688285915
17115,0.047569404174875665
17117,-0.06126355625594809
17119,-0.050623073156632704
17121,0.12174944900231122
17123,-0.2738577193083148
17125,0.005652442194587984
17127,-0.17745581461369472
17129,-0.200286592174822
17131,-0.0846896133179316
17133,0.048485562558718644
17135,-0.1411113909378611
17137,0.09615471935360019
17139,0.09382870989959595
17141,0.0354006592018751
17143,-0.07925255263945509
17145,0.0886039154376973
17147,-0.1047794044285133
17149,0.08554197780765448
17151,-0.12886282584332917
17153,0.5594476450597118
17155,0.20949963039956576
17157,0.31236050310777386
17159,-0.03806131973062254
17161,0.050446029376945596
17163,0.039756557970587636
17165,-0.09310335093936298
17167,-0.13763676868069286
17169,-0.13054523860618428
17171,0.92084574038895
17173,0.154880521613119
17175,-0.031268923541037066
17177,-0.053116952833500285
17179,-0.08504152909864689
17181,0.4880238078542414
17183,-0.056766545620473785
17185,0.0208517013782738
17187,0.32628646874877915
17189,-0.13937830007739707
17191,0.19614794322927281
9001,-0.10981522270570444
17193,0.07399200640369741
9003,-0.22168289316803183
17195,0.028317909741778998
9005,-0.3575171038751133
17197,0.019568153042696945
9007,-0.3608862257697914
17199,-0.07702515037254391
9009,-0.17437963337929793
17201,0.1068313301306218
17203,-0.18044636549712278
9011,-0.374918863763025
9013,-0.3978047799846935
9015,-0.3873708198902279
50001,-0.5802536308066232
50003,-0.6348342571068663
50005,-0.5969475298958354
50007,-0.5627626215085241
50009,-0.5284123087027177
50011,-0.5739192778955438
50013,-0.5233566185943581
50015,-0.5524293187154716
50017,-0.6108480179051404
50019,-0.5882094833580618
50021,-0.6030212909556749
50023,-0.5696628589164496
50025,-0.5686316523807408
50027,-0.6409472177592361
1001,0.05934699998038931
1003,-0.18309888314057296
1005,0.20023844649430872
1007,0.1271179806578253
1009,0.010333258120382743
1011,0.6020982211707094
1013,0.3973379450477563
1015,0.010435377035621014
1017,0.16023113774823608
1019,-0.13265939031198412
1021,0.06259850594067114
1023,-0.0567973078919421
1025,0.36481345709807717
1027,0.2665259705588437
1029,0.0058186028452364424
1031,0.06494934873133477
1033,0.12054990578398012
1035,0.3376315856303504
1037,-0.18684094012083896
1039,0.22200045885037026
42001,-0.43057769733472906
1041,0.12138977415605395
42003,-0.3924524977432453
1043,-0.010837534128373688
42005,-0.3554459867624093
1045,0.07198069780080348
42007,-0.36732929862574015
1047,0.36531389518177043
1049,0.2797108805166486
42009,-0.2903985286408353
1051,-0.006698875824218911
42011,-0.2267934738674742
42013,-0.28770910373188174
1053,0.1972599445496792
42015,-0.34800668630438636
1055,0.18527961255426798
42017,-0.31358051015773675
1057,0.13033303918444422
42019,-0.38266189287359215
1059,0.5943078802212421
42021,-0.2565673750196296
1061,0.09157583128653848
1063,0.25339021279687907
42023,-0.5643628689589364
42025,-0.37358504482482524
1065,0.4246039391915469
42027,-0.23936169442510666
1067,0.153174616141341
42029,-0.3643271393966518
1069,-0.010359632678272586
1071,0.16232438623539605
42031,-0.35576088518406906
1073,-0.03922835118571788
42033,-0.4323985051820044
1075,-0.026731791549118634
42035,-0.3876657108630077
1077,-0.11798337637469232
42037,-0.33753134376676697
1079,-0.1514040355854423
42039,-0.40164236039872514
42041,-0.42945136009552987
1081,-0.05019438618374637
1083,-0.16093504853694382
42043,-0.25668890803356986
42045,-0.211054840367728
1085,0.8647931577794066
1087,-0.004813631922339696
42047,-0.40997195868307446
1089,-0.21105657162935126
42049,-0.4258818820534136
42051,-0.4328275786558934
1091,0.3265103470767843
1093,0.012120062725832232
42053,-0.4645004657885179
42055,-0.28438024956256835
1095,0.3119740862776185
1097,0.0023756412243740527
42057,-0.35931351809113904
42059,-0.4169010972773905
1099,-0.01633076746536382
1101,0.08997344594401144
42061,-0.17106334128313458
1103,0.09563948132100646
42063,-0.3101532426255271
42065,-0.4144419867614468
1105,0.8446562412966859
42067,-0.303867878768195
1107,0.21483354758660642
42069,-0.32479732402981437
1109,0.09564770015907945
42071,-0.2540709931994632
1111,0.04343038581389916
1113,-0.0411281267514166
42073,-0.3571385784178378
1115,-0.08869193307796246
42075,-0.18648247942918028
1117,-0.05956497813432864
42077,-0.22253161492456075
42079,-0.24618344797807964
1119,0.1956523902889925
1121,-0.095645536045985
42081,-0.42435470091038247
1123,0.020312491844189817
42083,-0.5155593791250603
1125,0.11399553723476323
42085,-0.34592207154886034
1127,0.15976728447342303
42087,-0.18930730635683124
42089,-0.4009868749194104
1129,0.0828136240195858
42091,-0.3266687260918136
1131,0.4532449955516078
42093,-0.17675812418272824
1133,0.1675441219217235
42095,-0.27070816008504756
42097,-0.27053971512145003
42099,-0.44966451415407505
42101,-0.10841113162911169
42103,-0.4572711716631939
42105,-0.4858546841625341
42107,-0.2896171218894038
42109,-0.33179914796647114
42111,-0.3974906550901118
42113,-0.4897325745171759
42115,-0.4256926296773986
42117,-0.3794372357168239
42119,-0.1917958046749613
42121,-0.42686506420601805
42123,-0.5736369065802787
42125,-0.43851440775040823
42127,-0.5733333590741337
42129,-0.37431306089284977
42131,-0.41558576950149656
42133,-0.3696022077318153
34001,-0.24439562679864252
34003,-0.1589784475613757
34005,-0.2641841359699524
34007,-0.168205102058552
34009,-0.3915332903015687
34011,-0.08719812007101164
34013,-0.01512201049138794
34015,-0.25449748116001614
34017,0.045995370872414884
34019,-0.3679408124256302
34021,-0.0899116375115609
34023,-0.1175254144445271
34025,-0.20132195216889698
34027,-0.2682374271490702
34029,-0.14308869347721048
34031,0.24365539167961736
34033,-0.2264270954589459
34035,-0.23077242642974688
34037,-0.36476050474866645
34039,0.08317753302431051
34041,-0.30068758003779494
26001,-0.34713651083127306
26003,0.08148620512494585
26005,-0.2947530082410984
26007,-0.24842531887565342
26009,-0.41740703595703704
26011,-0.3142067205669094
26013,0.10168214982105866
26015,-0.2912427978856713
26017,-0.2034949495374415
26019,-0.26620409052371524
26021,-0.13465940059239448
26023,0.395759981540827
26025,-0.16881662216889598
26027,-0.1567537880596196
26029,-0.40013096684349114
26031,-0.410407872131634
26033,-0.08990848969505866
26035,-0.39770563620856547
26037,-0.2773698440395411
26039,-0.3196593325967183
26041,0.11059647000456231
26043,0.09391205788436528
26045,-0.3511620766192239
26047,-0.3456125934357836
26049,-0.21398048736729197
26051,-0.32978455614701063
26053,-0.04170366384635398
26055,-0.4297458175010569
26057,-0.13376795588016221
26059,-0.2337454045253642
26061,-0.1418051862147947
26063,-0.33300246795399757
26065,-0.3302042613793712
26067,-0.13775935202523032
26069,-0.2998557751050322
26071,0.860805499531756
26073,-0.2664992918264058
26075,-0.11080658174794827
26077,-0.2467044354829926
26079,-0.41057935909731763
26081,-0.10047077946150768
26083,0.1979175086427389
26085,-0.3944906415344348
26087,-0.24560200183060235
26089,-0.4997137592250374
26091,-0.18937476627694522
26093,-0.3318992404622751
26095,0.5153845470008006
26097,-0.31630976833574953
26099,-0.13821434358220763
26101,-0.4724248132084317
26103,-0.10186802678807574
26105,-0.3541158313777224
26107,-0.3448986890893775
26109,0.13478630161480837
26111,-0.29509000876291075
26113,-0.43529116183234157
26115,-0.2655508503283624
26117,-0.35223852773977954
26119,-0.35996516985465565
26121,-0.08470574249927472
26123,-0.27890202559288907
26125,-0.22179156869879865
26127,-0.01918946939439622
26129,-0.3834644954072188
26131,0.8549171915420672
26133,-0.37829914285496774
26135,-0.3793716163167021
26137,-0.29222605969127463
26139,-0.15090918074772094
26141,-0.35734816809111464
26143,-0.3725117261353533
26145,-0.10709694352337525
26147,-0.36173790627348235
26149,-0.10320819187456585
26151,-0.4290808031978936
26153,-0.34818297033100815
26155,-0.30423808396422586
26157,-0.2674841729181641
26159,-0.22380775941092423
26161,-0.3363424158818471
26163,-0.18258832925817153
26165,-0.45169496925825336
18001,-0.21718080741246873
18003,-0.06088284195902125
18005,-0.13233885835278125
18007,0.04224369281778587
18009,-0.024740919170470294
18011,-0.2308000510634386
18013,-0.358896138338725
18015,-0.1838675765537182
18017,0.6596755287871131
18019,-0.12272857821864724
18021,-0.06934119192168436
18023,0.08747443987474847
18025,-0.23504705985067387
18027,0.06750544044341787
18029,-0.09044144959603448
18031,0.06690153373685243
18033,-0.16216075648794714
18035,-0.11793882797331837
18037,0.11467826570241253
18039,0.4192456008428551
18041,0.15182597477046356
18043,-0.13973282915709512
18045,-0.08303037181704953
18047,-0.23211539368232273
18049,-0.13235842746710086
18051,0.005080748831515412
18053,-0.04309628700285348
18055,-0.16137810076484674
18057,-0.15451505397995316
18059,-0.18624751035713438
18061,-0.18423307439326392
18063,-0.16377442898675001
18065,0.028592500638830936
18067,-0.13804806534686953
18069,-0.22054989068044567
