104,72065,8,8,0,0
105,72065,0,8,0,0
106,72065,0,8,0,0
107,72065,0,8,0,0
108,72065,0,8,0,0
109,72065,0,8,0,0
110,72065,0,8,0,0
111,72065,0,8,0,0
112,72065,0,8,0,0
113,72065,0,8,0,0
114,72065,0,8,0,0
115,72065,0,8,0,0
116,72065,0,8,0,0
117,72065,2,10,0,0
118,72065,1,11,0,0
119,72065,0,11,0,0
120,72065,0,11,0,0
121,72065,0,11,0,0
122,72065,0,11,0,0
123,72065,0,11,0,0
124,72065,1,12,0,0
125,72065,0,12,0,0
126,72065,2,14,0,0
127,72065,2,16,0,0
128,72065,1,17,0,0
129,72065,0,17,0,0
130,72065,0,17,0,0
131,72065,1,18,0,0
132,72065,0,18,0,0
133,72065,0,18,0,0
134,72065,2,20,0,0
135,72065,0,20,0,0
136,72065,1,21,0,0
137,72065,0,21,0,0
138,72065,0,21,0,0
139,72065,2,23,0,0
140,72065,0,23,0,0
141,72065,1,24,0,0
142,72065,2,26,0,0
143,72065,1,27,0,0
144,72065,0,27,0,0
145,72065,1,28,0,0
146,72065,0,28,0,0
147,72065,0,28,0,0
148,72065,1,29,0,0
149,72065,0,29,0,0
150,72065,0,29,0,0
151,72065,0,29,0,0
152,72065,0,29,0,0
153,72065,0,29,0,0
154,72065,1,30,0,0
155,72065,0,30,0,0
156,72065,0,30,0,0
157,72065,3,33,0,0
158,72065,0,33,0,0
159,72065,0,33,0,0
160,72065,1,34,0,0
161,72065,0,34,0,0
162,72065,3,37,0,0
163,72065,0,37,0,0
164,72065,1,38,0,0
165,72065,0,38,0,0
166,72065,7,45,0,0
167,72065,1,46,0,0
168,72065,0,46,0,0
169,72065,1,47,0,0
170,72065,2,49,0,0
171,72065,1,50,0,0
172,72065,0,50,0,0
173,72065,3,53,0,0
174,72065,1,54,0,0
175,72065,1,55,0,0
176,72065,0,55,0,0
177,72065,1,56,0,0
178,72065,3,59,0,0
179,72065,0,59,0,0
180,72065,3,62,0,0
181,72065,2,64,0,0
182,72065,1,65,0,0
183,72065,5,70,0,0
184,72065,1,71,0,0
185,72065,1,72,0,0
186,72065,0,72,0,0
187,72065,1,73,0,0
188,72065,1,74,0,0
189,72065,0,74,0,0
190,72065,2,76,0,0
191,72065,4,80,0,0
192,72065,6,86,0,0
193,72065,3,89,0,0
194,72065,2,91,0,0
195,72065,6,97,0,0
196,72065,1,98,0,0
197,72065,3,101,0,0
198,72065,1,102,0,0
199,72065,2,104,0,0
200,72065,2,106,0,0
201,72065,8,114,0,0
202,72065,2,116,0,0
203,72065,2,118,0,0
204,72065,0,118,0,0
205,72065,3,121,0,0
206,72065,0,121,0,0
207,72065,0,121,0,0
208,72065,2,123,0,0
209,72065,14,137,0,0
210,72065,1,138,0,0
211,72065,6,144,0,0
212,72065,3,147,0,0
213,72065,4,151,0,0
214,72065,0,151,0,0
215,72065,15,166,0,0
216,72065,0,166,0,0
217,72065,2,168,0,0
218,72065,15,183,0,0
219,72065,3,186,0,0
220,72065,0,186,0,0
221,72065,2,188,0,0
222,72065,2,190,0,0
223,72065,0,190,0,0
224,72065,7,197,0,0
225,72065,1,198,0,0
226,72065,0,198,0,0
227,72065,1,199,0,0
228,72065,0,199,0,0
229,72065,7,206,0,0
230,72065,-1,205,0,0
231,72065,0,205,0,0
232,72065,4,209,0,0
233,72065,1,210,0,0
234,72065,4,214,0,0
235,72065,1,215,0,0
236,72065,5,220,0,0
237,72065,2,222,0,0
238,72065,0,222,0,0
239,72065,4,226,0,0
240,72065,6,232,0,0
241,72065,4,236,0,0
242,72065,4,240,0,0
243,72065,20,260,0,0
244,72065,5,265,0,0
245,72065,3,268,0,0
246,72065,7,275,0,0
247,72065,3,278,0,0
248,72065,24,302,0,0
249,72065,8,310,0,0
250,72065,2,312,0,0
251,72065,2,314,0,0
252,72065,8,322,0,0
253,72065,6,328,0,0
254,72065,6,334,0,0
255,72065,4,338,0,0
256,72065,1,339,0,0
257,72065,5,344,0,0
258,72065,4,348,0,0
259,72065,1,349,0,0
260,72065,12,361,0,0
261,72065,3,364,0,0
262,72065,0,364,0,0
263,72065,5,369,0,0
264,72065,2,371,0,0
265,72065,0,371,0,0
266,72065,4,375,0,0
267,72065,4,379,0,0
268,72065,1,380,0,0
269,72065,2,382,0,0
270,72065,5,387,0,0
271,72065,5,392,0,0
272,72065,2,394,0,0
273,72065,0,394,0,0
274,72065,-1,393,0,0
275,72065,11,404,0,0
276,72065,3,407,0,0
277,72065,10,417,0,0
278,72065,1,418,0,0
279,72065,1,419,0,0
280,72065,0,419,0,0
281,72065,21,440,0,0
