71,02290,1,1,0,0
72,02290,0,1,0,0
73,02290,0,1,0,0
74,02290,0,1,0,0
75,02290,0,1,0,0
76,02290,0,1,0,0
77,02290,0,1,0,0
78,02290,0,1,0,0
79,02290,0,1,0,0
80,02290,0,1,0,0
81,02290,0,1,0,0
82,02290,0,1,0,0
83,02290,0,1,0,0
84,02290,0,1,0,0
85,02290,0,1,0,0
86,02290,0,1,0,0
87,02290,0,1,0,0
88,02290,0,1,0,0
89,02290,0,1,0,0
90,02290,0,1,0,0
91,02290,0,1,0,0
92,02290,0,1,0,0
93,02290,0,1,0,0
94,02290,0,1,0,0
95,02290,0,1,0,0
96,02290,0,1,0,0
97,02290,0,1,0,0
98,02290,0,1,0,0
99,02290,0,1,0,0
100,02290,0,1,0,0
101,02290,0,1,0,0
102,02290,0,1,0,0
103,02290,0,1,0,0
104,02290,0,1,0,0
105,02290,0,1,0,0
106,02290,0,1,0,0
107,02290,0,1,0,0
108,02290,0,1,0,0
109,02290,0,1,0,0
110,02290,0,1,0,0
111,02290,0,1,0,0
112,02290,0,1,0,0
113,02290,0,1,0,0
114,02290,0,1,0,0
115,02290,0,1,0,0
116,02290,0,1,0,0
117,02290,0,1,0,0
118,02290,0,1,0,0
119,02290,0,1,0,0
120,02290,0,1,0,0
121,02290,0,1,0,0
122,02290,0,1,0,0
123,02290,0,1,0,0
124,02290,0,1,0,0
125,02290,0,1,0,0
126,02290,0,1,0,0
127,02290,0,1,0,0
128,02290,0,1,0,0
129,02290,0,1,0,0
130,02290,0,1,0,0
131,02290,0,1,0,0
132,02290,0,1,0,0
133,02290,0,1,0,0
134,02290,0,1,0,0
135,02290,0,1,0,0
136,02290,0,1,0,0
137,02290,0,1,0,0
138,02290,0,1,0,0
139,02290,0,1,0,0
140,02290,0,1,0,0
141,02290,0,1,0,0
142,02290,0,1,0,0
143,02290,0,1,0,0
144,02290,0,1,0,0
145,02290,0,1,0,0
146,02290,0,1,0,0
147,02290,0,1,0,0
148,02290,0,1,0,0
149,02290,0,1,0,0
150,02290,1,2,0,0
151,02290,0,2,0,0
152,02290,0,2,0,0
153,02290,0,2,0,0
154,02290,0,2,0,0
155,02290,0,2,0,0
156,02290,0,2,0,0
157,02290,1,3,0,0
158,02290,0,3,0,0
159,02290,0,3,0,0
160,02290,0,3,0,0
161,02290,0,3,0,0
162,02290,0,3,0,0
163,02290,0,3,0,0
164,02290,1,4,0,0
165,02290,0,4,0,0
166,02290,0,4,0,0
167,02290,1,5,0,0
168,02290,0,5,0,0
169,02290,0,5,0,0
170,02290,0,5,0,0
171,02290,2,7,0,0
172,02290,6,13,0,0
173,02290,0,13,0,0
174,02290,1,14,0,0
175,02290,2,16,0,0
176,02290,2,18,0,0
177,02290,1,19,0,0
178,02290,0,19,0,0
179,02290,10,29,0,0
180,02290,0,29,0,0
181,02290,0,29,0,0
182,02290,3,32,0,0
183,02290,5,37,0,0
184,02290,1,38,0,0
185,02290,3,41,0,0
186,02290,1,42,0,0
187,02290,0,42,1,1
188,02290,0,42,0,1
189,02290,0,42,0,1
190,02290,0,42,0,1
191,02290,3,45,0,1
192,02290,0,45,0,1
193,02290,1,46,0,1
194,02290,1,47,0,1
195,02290,1,48,0,1
196,02290,1,49,0,1
197,02290,0,49,0,1
198,02290,1,50,0,1
199,02290,2,52,0,1
200,02290,1,53,0,1
201,02290,1,54,0,1
202,02290,0,54,0,1
203,02290,1,55,0,1
204,02290,1,56,0,1
205,02290,0,56,0,1
206,02290,2,58,0,1
207,02290,0,58,0,1
208,02290,1,59,0,1
209,02290,1,60,0,1
210,02290,1,61,0,1
211,02290,1,62,0,1
212,02290,4,66,0,1
213,02290,2,68,0,1
214,02290,0,68,0,1
215,02290,0,68,0,1
216,02290,0,68,0,1
217,02290,0,68,0,1
218,02290,1,69,0,1
219,02290,2,71,0,1
220,02290,2,73,0,1
