129,02060,1,1,0,0
130,02060,0,1,0,0
131,02060,0,1,0,0
132,02060,0,1,0,0
133,02060,0,1,0,0
134,02060,0,1,0,0
135,02060,1,2,0,0
136,02060,0,2,0,0
137,02060,0,2,0,0
138,02060,0,2,0,0
139,02060,0,2,0,0
140,02060,0,2,0,0
141,02060,0,2,0,0
142,02060,0,2,0,0
143,02060,0,2,0,0
144,02060,0,2,0,0
145,02060,0,2,0,0
146,02060,2,4,0,0
147,02060,0,4,0,0
148,02060,1,5,0,0
149,02060,0,5,0,0
150,02060,0,5,0,0
151,02060,0,5,0,0
152,02060,0,5,0,0
153,02060,0,5,0,0
154,02060,0,5,0,0
155,02060,0,5,0,0
156,02060,16,21,0,0
157,02060,0,21,0,0
158,02060,0,21,0,0
159,02060,0,21,0,0
160,02060,5,26,0,0
161,02060,0,26,0,0
162,02060,0,26,0,0
163,02060,15,41,0,0
164,02060,0,41,0,0
165,02060,0,41,0,0
166,02060,0,41,0,0
167,02060,8,49,0,0
168,02060,0,49,0,0
169,02060,0,49,0,0
170,02060,4,53,0,0
171,02060,0,53,0,0
172,02060,0,53,0,0
173,02060,0,53,0,0
174,02060,4,57,0,0
175,02060,4,61,0,0
176,02060,0,61,0,0
177,02060,0,61,0,0
178,02060,0,61,0,0
179,02060,0,61,0,0
180,02060,1,62,0,0
181,02060,1,63,0,0
182,02060,0,63,0,0
183,02060,0,63,0,0
184,02060,0,63,0,0
185,02060,0,63,0,0
186,02060,0,63,0,0
187,02060,0,63,0,0
188,02060,0,63,0,0
189,02060,0,63,0,0
190,02060,0,63,0,0
191,02060,0,63,0,0
192,02060,3,66,0,0
193,02060,0,66,0,0
194,02060,0,66,0,0
195,02060,0,66,0,0
196,02060,0,66,0,0
197,02060,0,66,0,0
198,02060,2,68,0,0
199,02060,0,68,0,0
200,02060,0,68,0,0
201,02060,0,68,0,0
202,02060,0,68,0,0
203,02060,0,68,0,0
204,02060,0,68,0,0
205,02060,0,68,0,0
206,02060,0,68,0,0
207,02060,0,68,0,0
208,02060,0,68,0,0
209,02060,0,68,0,0
210,02060,0,68,0,0
211,02060,0,68,0,0
212,02060,0,68,0,0
213,02060,0,68,0,0
214,02060,0,68,0,0
215,02060,0,68,0,0
216,02060,0,68,0,0
217,02060,0,68,0,0
218,02060,0,68,0,0
219,02060,0,68,0,0
220,02060,0,68,0,0
221,02060,0,68,0,0
222,02060,0,68,0,0
223,02060,0,68,0,0
224,02060,0,68,0,0
225,02060,0,68,0,0
226,02060,0,68,0,0
227,02060,0,68,0,0
228,02060,0,68,0,0
229,02060,0,68,0,0
230,02060,0,68,0,0
231,02060,0,68,0,0
232,02060,8,76,0,0
233,02060,0,76,0,0
234,02060,0,76,0,0
235,02060,0,76,0,0
236,02060,0,76,0,0
237,02060,0,76,0,0
238,02060,0,76,0,0
239,02060,0,76,0,0
240,02060,0,76,0,0
241,02060,0,76,0,0
242,02060,0,76,0,0
243,02060,0,76,0,0
244,02060,0,76,0,0
245,02060,0,76,0,0
246,02060,0,76,0,0
247,02060,0,76,0,0
248,02060,0,76,0,0
249,02060,0,76,0,0
250,02060,0,76,0,0
251,02060,0,76,0,0
252,02060,0,76,0,0
253,02060,0,76,0,0
254,02060,0,76,0,0
255,02060,0,76,0,0
256,02060,0,76,0,0
257,02060,0,76,0,0
258,02060,0,76,0,0
259,02060,0,76,0,0
260,02060,0,76,0,0
261,02060,0,76,0,0
262,02060,0,76,0,0
263,02060,0,76,0,0
264,02060,0,76,0,0
265,02060,0,76,0,0
266,02060,0,76,0,0
267,02060,0,76,0,0
268,02060,0,76,0,0
269,02060,0,76,0,0
270,02060,0,76,0,0
271,02060,0,76,0,0
272,02060,0,76,0,0
273,02060,0,76,0,0
274,02060,0,76,0,0
275,02060,0,76,0,0
276,02060,0,76,0,0
277,02060,0,76,0,0
278,02060,0,76,0,0
279,02060,0,76,0,0
280,02060,0,76,0,0
281,02060,0,76,0,0
282,02060,0,76,0,0
283,02060,0,76,0,0
284,02060,0,76,0,0
286,02060,0,76,0,0
287,02060,0,76,0,0
288,02060,0,76,0,0
289,02060,0,76,0,0
290,02060,0,76,0,0
291,02060,0,76,0,0
292,02060,0,76,0,0
293,02060,0,76,0,0
294,02060,0,76,0,0
295,02060,0,76,0,0
296,02060,0,76,0,0
297,02060,0,76,0,0
298,02060,0,76,0,0
299,02060,0,76,0,0
300,02060,0,76,0,0
301,02060,0,76,0,0
302,02060,0,76,0,0
303,02060,0,76,0,0
304,02060,0,76,0,0
305,02060,0,76,0,0
306,02060,0,76,0,0
307,02060,0,76,0,0
308,02060,0,76,0,0
309,02060,0,76,0,0
310,02060,0,76,0,0
311,02060,0,76,0,0
312,02060,0,76,0,0
313,02060,0,76,0,0
314,02060,0,76,0,0
315,02060,0,76,0,0
316,02060,0,76,0,0
317,02060,0,76,0,0
318,02060,0,76,0,0
319,02060,0,76,0,0
320,02060,0,76,0,0
